final_rank,fips,county_name,state,final_risk_score,final_risk_tier,risk_quadrant,probability_score,probability_tier,impact_score,impact_tier,infrastructure_vulnerability_score,infrastructure_tier,predicted_risk_score,predicted_risk_tier,risk_direction,risk_change,trajectory,predicted_gdp_impact_pct,prediction_ci_low,prediction_ci_high,confidence_flag,top_shap_driver,shap_breakdown,industry_source,top_industries,total_gdp_m,wui_housing_fraction,wui_data_available,predicted_gdp_loss_m,estimated_loss_m,total_loss_low_m,total_loss_high_m,estimated_wage_loss_m,is_rural,population_density,rural_industry_source,rural_gdp_data_quality,rural_training_coverage,rural_prediction_confidence
778,29091,Howell County,MO,0.12827143562583374,Low,Low Probability / Low Impact,0.1366357700717373,Low,0.4316355686010822,Moderate,0.6282472891017808,Vulnerable,0.12822000989818716,Low,→ Stable,-5.1425727646575714e-05,At Risk,-8.054916381835938,-8.884916381835938,-7.224916381835937,Medium,gdp_per_capita ↑ (+0.462),gdp_per_capita: +0.462  |  wage_base_m: +0.416  |  industry_sensitivity: +0.310  |  private_well_proxy_pct: +0.305  |  unemployment_rate: +0.230  |  drought_weeks_before: +0.220  |  fire_frequency: +0.145  |  water_vulnerability_score: +0.117,FOIA,Home Centers | Lessors of Miniwarehouses and Self-Storage Units | Coin-Operated Laundries and Drycleaners,2942.215,0.2240137411347517,True,53.08967914951028,132.72419787377572,116.79729412892263,148.6511016186288,28.137529949240452,True,43.33692488057836,FOIA,surveyed,0,low
779,27017,Carlton County,MN,0.1276911253085939,Low,Low Probability / Low Impact,0.13526373007754575,Low,0.438562201339516,Moderate,0.5923288246848604,Vulnerable,0.12762811035240196,Low,→ Stable,-6.301495619193132e-05,At Risk,-9.973590850830078,-10.803590850830078,-9.143590850830078,Medium,gdp_per_capita ↓ (-1.130),gdp_per_capita: -1.130  |  drought_weeks_before: +0.483  |  water_vulnerability_score: +0.243  |  wage_base_m: +0.231  |  industry_sensitivity: +0.210  |  unemployment_rate: +0.166  |  private_well_proxy_pct: +0.150  |  fire_frequency: -0.067,FOIA,Other Miscellaneous Durable Goods Merchant Wholesalers | Convenience Stores | Logging,3240.0625,0.7999107598164202,True,258.4916236321202,646.2290590803004,568.6815719906645,723.7765461699365,137.0005605250237,True,42.275639201988874,FOIA,surveyed,0,low
780,53031,Jefferson County,WA,0.12690424840519568,Low,Low Probability / Low Impact,0.12367224247744943,Low,0.4612292961387333,Moderate,0.708134475381409,Vulnerable,0.1267973484374275,Low,→ Stable,-0.00010689996776819255,Resilient,-10.490013122558594,-11.320013122558594,-9.660013122558594,Medium,gdp_per_capita ↓ (-1.131),gdp_per_capita: -1.131  |  fire_frequency: +0.428  |  unemployment_rate: +0.336  |  drought_weeks_before: +0.268  |  private_well_proxy_pct: -0.094  |  water_vulnerability_score: -0.088  |  industry_sensitivity: +0.079  |  wage_base_m: -0.028,FOIA,Lessors of Miniwarehouses and Self-Storage Units | RV (Recreational Vehicle) Parks and Campgrounds | Hotels (except Casino Hotels) and Motels,3674.01,0.6783674752449311,True,261.4456273796323,653.6140684490808,575.1803802351911,732.0477566629704,138.5661825112051,True,18.507335917610636,FOIA,surveyed,4,medium
781,27129,Renville County,MN,0.12669956410560548,Low,Low Probability / High Impact,0.1139619536474722,Low,0.5175741436699259,High,0.5851627547299673,Vulnerable,0.12676044091130273,Low,→ Stable,6.0876805697246406e-05,At Risk,-9.112454414367676,-9.942454414367676,-8.282454414367676,Medium,gdp_per_capita ↓ (-1.185),gdp_per_capita: -1.185  |  drought_weeks_before: +1.042  |  fire_frequency: +0.721  |  private_well_proxy_pct: +0.222  |  water_vulnerability_score: +0.212  |  unemployment_rate: +0.183  |  wage_base_m: -0.157  |  industry_sensitivity: +0.109,FOIA,"Meat Processed from Carcasses | Automotive Body, Paint, and Interior Repair and Maintenance | Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",1280.3899999999999,0.0292203095616953,True,3.4092783054211853,8.523195763552962,7.500412271926608,9.545979255179319,1.8069175018732282,True,14.864305299087908,FOIA,surveyed,0,low
782,27143,Sibley County,MN,0.12661269303917314,Low,Low Probability / High Impact,0.11581555093102713,Low,0.5220660170601198,High,0.49862502194150415,Moderate,0.1266627791356192,Low,→ Stable,5.008609644607809e-05,At Risk,-8.966760635375977,-9.796760635375977,-8.136760635375976,Medium,drought_weeks_before ↑ (+1.593),drought_weeks_before: +1.593  |  gdp_per_capita: -1.262  |  private_well_proxy_pct: +0.799  |  water_vulnerability_score: +0.238  |  unemployment_rate: +0.196  |  fire_frequency: -0.182  |  industry_sensitivity: -0.126  |  wage_base_m: +0.038,FOIA,Siding Contractors | All Other Miscellaneous Crop Farming | Meat Markets,1335.2175,0.0966842268360706,True,11.575592265954496,28.93898066488624,25.466302985099894,32.41165834467259,6.135063900955883,True,25.360666122094077,FOIA,surveyed,0,low
783,29055,Crawford County,MO,0.1255217607996021,Low,Low Probability / Low Impact,0.13320410936333626,Low,0.4326774789345218,Moderate,0.6330280379364852,Vulnerable,0.12556427166153367,Low,→ Stable,4.251086193157727e-05,At Risk,-10.711216926574707,-11.541216926574707,-9.881216926574707,Medium,drought_weeks_before ↑ (+0.700),drought_weeks_before: +0.700  |  water_vulnerability_score: -0.667  |  fire_frequency: -0.522  |  gdp_per_capita: +0.327  |  industry_sensitivity: -0.324  |  private_well_proxy_pct: +0.114  |  unemployment_rate: -0.075  |  wage_base_m: -0.005,FOIA,Offices of Dentists | Limited-Service Restaurants | Marketing Research and Public Opinion Polling,1640.0475,0.6543329231850941,True,114.94604000533288,287.36510001333215,252.88128801173235,321.848912014932,60.921401202826424,True,30.76970734446993,FOIA,surveyed,0,low
784,40121,Pittsburg County,OK,0.12473318492486588,Low,Low Probability / Low Impact,0.12340261585511039,Low,0.46066877421451463,Moderate,0.6591122237002467,Vulnerable,0.12470424382527723,Low,→ Stable,-2.8941099588647434e-05,Resilient,-9.73601245880127,-10.56601245880127,-8.90601245880127,Medium,drought_weeks_before ↑ (+0.531),drought_weeks_before: +0.531  |  gdp_per_capita: -0.474  |  unemployment_rate: +0.399  |  water_vulnerability_score: -0.341  |  fire_frequency: +0.148  |  wage_base_m: +0.133  |  industry_sensitivity: +0.110  |  private_well_proxy_pct: +0.015,FOIA,Other Commercial and Industrial Machinery and Equipment Rental and Lea | Site Preparation Contractors | Gasoline Stations with Convenience Stores,2820.745,0.8417399981856118,True,231.16544345902764,577.913608647569,508.56397560986085,647.2632416852773,122.51768503328465,True,33.42412785175471,FOIA,surveyed,2,medium
785,5029,Conway County,AR,0.12255810371149012,Low,Low Probability / Low Impact,0.12507466549117127,Low,0.46166225993209453,Moderate,0.544316073372437,Vulnerable,0.12260749260179822,Low,→ Stable,4.938889030810245e-05,At Risk,-9.039380073547363,-9.869380073547363,-8.209380073547363,Medium,drought_weeks_before ↑ (+0.678),drought_weeks_before: +0.678  |  gdp_per_capita: +0.641  |  fire_frequency: +0.447  |  water_vulnerability_score: -0.389  |  industry_sensitivity: -0.341  |  wage_base_m: +0.086  |  unemployment_rate: +0.061  |  private_well_proxy_pct: +0.037,FOIA,Other Computer Related Services | Gasoline Stations with Convenience Stores | Support Activities for Animal Production,1295.7775,0.3914575990047688,True,45.85152766207323,114.62881915518307,100.87336085656112,128.38427745380503,24.301309660898813,True,37.890117535788896,FOIA,surveyed,0,low
786,53055,San Juan County,WA,0.12236408564942197,Low,Low Probability / Low Impact,0.12528004014816824,Low,0.47279734078230484,Moderate,0.45351633189479895,Moderate,0.12235375109850435,Low,→ Stable,-1.0334550917617813e-05,At Risk,-10.029447555541992,-10.859447555541992,-9.199447555541992,Medium,gdp_per_capita ↓ (-1.007),gdp_per_capita: -1.007  |  fire_frequency: +0.570  |  drought_weeks_before: +0.389  |  private_well_proxy_pct: +0.243  |  water_vulnerability_score: +0.148  |  wage_base_m: -0.093  |  industry_sensitivity: -0.070  |  unemployment_rate: +0.049,FOIA,Bed-and-Breakfast Inns | Lessors of Miniwarehouses and Self-Storage Units | Limited-Service Restaurants,2027.04,0.7906622131861748,True,160.74235039242143,401.8558759810536,353.63317086332717,450.07858109878,85.19344570798336,False,105.23132122773326,FOIA,surveyed,0,low
787,48183,Gregg County,TX,0.1214937471880958,Low,Low Probability / Low Impact,0.12756988277576578,Low,0.4847956872078827,Moderate,0.2910887018304311,Moderate,0.12076466217350096,Low,→ Stable,-0.0007290850145948435,At Risk,-12.287802696228027,-13.117802696228027,-11.457802696228027,Medium,fire_frequency ↓ (-1.243),fire_frequency: -1.243  |  gdp_per_capita: -0.993  |  private_well_proxy_pct: +0.320  |  industry_sensitivity: -0.267  |  unemployment_rate: +0.182  |  wage_base_m: -0.131  |  drought_weeks_before: +0.069  |  water_vulnerability_score: +0.036,FOIA,"Hotels (except Casino Hotels) and Motels | Plumbing, Heating, and Air-Conditioning Contractors | Mining Machinery and Equipment Manufacturing",11405.895,0.2356987145756596,True,330.33973238023293,825.8493309505823,726.7474112365126,924.9512506646521,175.08005816152345,False,457.25510278732895,FOIA,surveyed,0,low
788,48459,Upshur County,TX,0.12126510291933008,Low,Low Probability / Low Impact,0.12187664356660309,Low,0.46021530021609913,Moderate,0.6076281578982399,Vulnerable,0.12107659631149809,Low,→ Stable,-0.00018850660783199802,At Risk,-9.959647178649902,-10.789647178649902,-9.129647178649902,Medium,gdp_per_capita ↓ (-0.751),gdp_per_capita: -0.751  |  drought_weeks_before: +0.413  |  water_vulnerability_score: +0.284  |  unemployment_rate: +0.146  |  industry_sensitivity: +0.094  |  fire_frequency: +0.066  |  private_well_proxy_pct: +0.064  |  wage_base_m: -0.018,FOIA,Broilers and Other Meat Type | Car Washes | Gasoline Stations with Convenience Stores,3913.68,0.6729693895198017,True,262.3158767391465,655.7896918478664,577.0949288261224,734.4844548696102,139.02741467174766,False,71.93076949466533,FOIA,surveyed,0,low
789,38017,Cass County,ND,0.12047229093506537,Low,Low Probability / Low Impact,0.1386571294316054,Low,0.40723306323897357,Moderate,0.5620550318203182,Vulnerable,0.11902073803903442,Low,→ Stable,-0.0014515528960309526,At Risk,-10.190678596496582,-11.020678596496582,-9.360678596496582,Medium,drought_weeks_before ↑ (+1.395),drought_weeks_before: +1.395  |  unemployment_rate: -1.060  |  fire_frequency: -0.831  |  private_well_proxy_pct: +0.633  |  industry_sensitivity: +0.289  |  wage_base_m: -0.258  |  gdp_per_capita: -0.064  |  water_vulnerability_score: -0.035,FOIA,Hotels (except Casino Hotels) and Motels | Landscaping Services | Engineering Services,20105.427499999998,0.000819700926262,True,1.6794684214709705,4.198671053677426,3.6948305272361353,4.702511580118717,0.8901182633796144,False,107.71898115228039,FOIA,surveyed,0,low
790,27145,Stearns County,MN,0.12028629187171476,Low,Low Probability / Low Impact,0.13671617156118956,Low,0.42226499565395004,Moderate,0.48199200355917776,Moderate,0.11953979826731784,Low,→ Stable,-0.0007464936043969223,At Risk,-9.871776580810547,-10.701776580810547,-9.041776580810547,Medium,drought_weeks_before ↑ (+1.558),drought_weeks_before: +1.558  |  gdp_per_capita: -1.109  |  fire_frequency: -1.008  |  private_well_proxy_pct: +0.541  |  industry_sensitivity: +0.243  |  water_vulnerability_score: +0.219  |  wage_base_m: -0.173  |  unemployment_rate: +0.115,FOIA,Support Activities for Animal Production | Drinking Places (Alcoholic Beverages) | Home Health Care Services,14301.057499999999,0.0533311004201936,True,75.2911647153287,188.22791178832176,165.64056237372316,210.81526120292037,39.904317299124216,False,118.94247868008662,FOIA,surveyed,0,low
791,27003,Anoka County,MN,0.11999016895160518,Low,Low Probability / Low Impact,0.149617063054233,Low,0.43453481375810754,Moderate,0.10062126678688244,Resilient,0.11809316774058687,Low,→ Stable,-0.0018970012110183093,At Risk,-9.009866714477539,-9.83986671447754,-8.179866714477539,Medium,drought_weeks_before ↑ (+1.480),drought_weeks_before: +1.480  |  fire_frequency: -1.063  |  gdp_per_capita: -1.061  |  private_well_proxy_pct: +1.003  |  water_vulnerability_score: +0.645  |  industry_sensitivity: +0.310  |  wage_base_m: -0.223  |  unemployment_rate: +0.158,FOIA,All Other Specialty Trade Contractors | Limited-Service Restaurants | Full-Service Restaurants,32924.06,0.2330654919321532,True,691.3687202371281,1728.42180059282,1521.0111845216818,1935.8324166639584,366.4254217256779,False,871.5249553881409,FOIA,surveyed,0,low
792,27059,Isanti County,MN,0.1193206312491617,Low,Low Probability / Low Impact,0.1256779510883443,Low,0.4553132653877277,Moderate,0.48458825807204925,Moderate,0.11920021887447672,Low,→ Stable,-0.00012041237468497779,At Risk,-8.618108749389648,-9.448108749389649,-7.788108749389648,Medium,gdp_per_capita ↓ (-1.034),gdp_per_capita: -1.034  |  drought_weeks_before: +0.740  |  fire_frequency: +0.524  |  water_vulnerability_score: +0.513  |  private_well_proxy_pct: +0.507  |  unemployment_rate: +0.178  |  industry_sensitivity: +0.162  |  wage_base_m: +0.051,FOIA,Limited-Service Restaurants | All Other Miscellaneous Fabricated Metal Product Manufacturing | Surgical and Medical Instrument Manufacturing,3813.2425,0.2046525679758308,True,67.25484766061318,168.13711915153294,147.96066485334902,188.3135734497169,35.645069260124984,False,96.5728198338156,FOIA,surveyed,0,low
793,29071,Franklin County,MO,0.11900735382125682,Low,Low Probability / Low Impact,0.1267548898329256,Low,0.4429992939591665,Moderate,0.5393619868772788,Vulnerable,0.1186742660317068,Low,→ Stable,-0.0003330877895500184,At Risk,-8.772767066955566,-9.602767066955566,-7.942767066955566,Medium,drought_weeks_before ↑ (+1.166),drought_weeks_before: +1.166  |  fire_frequency: -0.801  |  gdp_per_capita: +0.552  |  water_vulnerability_score: +0.316  |  wage_base_m: +0.216  |  unemployment_rate: -0.191  |  private_well_proxy_pct: +0.177  |  industry_sensitivity: +0.051,FOIA,All Other Plastics Product Manufacturing | Caterers | RV (Recreational Vehicle) Parks and Campgrounds,7693.6475,0.5205963556046384,True,351.3743102416061,878.4357756040154,773.0234825315335,983.8480686764971,186.22838442805124,False,114.2719345210355,FOIA,surveyed,0,low
794,38073,Ransom County,ND,0.11741408770230154,Low,Low Probability / Low Impact,0.11080629261735113,Low,0.48174507539769956,Moderate,0.6679376435321601,Vulnerable,0.1175084242850783,Low,→ Stable,9.433658277675783e-05,At Risk,-8.644654273986816,-9.474654273986816,-7.814654273986816,Medium,drought_weeks_before ↑ (+1.757),drought_weeks_before: +1.757  |  unemployment_rate: -1.437  |  private_well_proxy_pct: +0.512  |  fire_frequency: +0.436  |  industry_sensitivity: +0.260  |  gdp_per_capita: +0.068  |  wage_base_m: +0.031  |  water_vulnerability_score: -0.012,FOIA,,568.8125,0.0717665615141955,True,3.528896326807673,8.822240817019182,7.763571918976881,9.880909715061483,1.8703150532080668,True,6.568329174744224,FOIA,surveyed,0,low
795,29123,Madison County,MO,0.11720968170659529,Low,Low Probability / High Impact,0.0939761129612706,Low,0.575091681461533,High,0.6185390911649039,Vulnerable,0.1172859679665372,Low,→ Stable,7.628625994191007e-05,At Risk,-9.867619514465332,-10.697619514465332,-9.037619514465332,Medium,water_vulnerability_score ↓ (-0.555),water_vulnerability_score: -0.555  |  drought_weeks_before: +0.440  |  gdp_per_capita: +0.424  |  unemployment_rate: +0.244  |  fire_frequency: -0.191  |  industry_sensitivity: -0.187  |  private_well_proxy_pct: +0.148  |  wage_base_m: +0.069,FOIA,Other Poultry Production | Broilers and Other Meat Type,920.7625,0.6917009602194787,True,62.846109412208385,157.11527353052097,138.26144070685845,175.96910635418348,33.308437988470445,True,25.654852685957934,FOIA,surveyed,0,low
